realprice,neighbourhood,actualyearbuilt,zoning,lotsize,garagebinary,distance,structuresize,distancelrtopen,distancelrtvalleylinese,distancelrtvalleylinewest,apartment,theftcrime,personcrime
176816.61,CENTRAL MCDOUGALL,2003,DC2,276.78101,1,1.248258331630477,107.0,0.3612029643003905,1.33772668831256,1.031574709420973,1,0.19168358,0.30425963
162629.75,CENTRAL MCDOUGALL,2003,DC2,184.381,0,1.248258331630477,100.0,0.3612029643003905,1.33772668831256,1.031574709420973,1,0.19168358,0.30425963
94117.648,CENTRAL MCDOUGALL,1978,RA8,61.380798,0,1.06238935799247,57.4,0.4966559648649157,0.9996934314796844,0.553144968485658,1,0.19168358,0.30425963
68858.133,CENTRAL MCDOUGALL,1973,RA8,57.282001,0,1.090800354880606,70.0,0.5556262561316749,1.148905389059782,0.8420477995201001,1,0.19168358,0.30425963
49480.969,CENTRAL MCDOUGALL,1968,CB1,69.875,0,0.9128636154032224,67.0,0.366602991994437,0.9024636766124144,0.5843687477093272,1,0.19168358,0.30425963
187543.25,CENTRAL MCDOUGALL,2003,DC2,238.58099,1,1.248258331630477,123.0,0.3612029643003905,1.33772668831256,1.031574709420973,1,0.19168358,0.30425963
184775.09,CENTRAL MCDOUGALL,2003,DC2,284.98099,0,1.248258331630477,123.0,0.3612029643003905,1.33772668831256,1.031574709420973,1,0.19168358,0.30425963
61245.676,CENTRAL MCDOUGALL,1972,RA8,73.234001,0,1.011497779304799,82.0,0.5595232946179933,1.11061540207173,0.8803322616672778,1,0.19168358,0.30425963
69204.148,CENTRAL MCDOUGALL,1972,RA8,83.736,0,1.011497779304799,94.0,0.5595232946179933,1.11061540207173,0.8803322616672778,1,0.19168358,0.30425963
84429.063,CENTRAL MCDOUGALL,1971,RA8,72.801003,0,0.9412337124694584,80.0,0.5584472329065382,1.084648366655549,0.932971711074114,1,0.19168358,0.30425963
51211.074,CENTRAL MCDOUGALL,1972,RA8,57.619999,0,1.011497779304799,64.0,0.5595232946179933,1.11061540207173,0.8803322616672778,1,0.19168358,0.30425963
187889.27,CENTRAL MCDOUGALL,2003,DC2,273.48099,1,1.248258331630477,123.0,0.3612029643003905,1.33772668831256,1.031574709420973,1,0.19168358,0.30425963
152941.17,CENTRAL MCDOUGALL,2007,RA8,40.662998,0,0.5994587014025896,75.0,0.3444918666673459,0.7874664178593194,0.8361783411528833,1,0.19168358,0.30425963
127681.66,CENTRAL MCDOUGALL,1981,RA8,105.337,0,1.210757743631763,98.0,0.6016041637953425,1.215615055061088,0.8085133910353464,1,0.19168358,0.30425963
94463.664,CENTRAL MCDOUGALL,1978,RA8,60.340401,0,1.06238935799247,56.5,0.4966559648649157,0.9996934314796844,0.553144968485658,1,0.19168358,0.30425963
188927.33,CENTRAL MCDOUGALL,2002,DC2,276.94101,1,1.248258331630477,82.2,0.3612029643003905,1.33772668831256,1.031574709420973,1,0.19168358,0.30425963
42560.555,CENTRAL MCDOUGALL,1980,RA7,54.560001,0,1.381843101092703,40.0,0.4792307844988393,1.404485256550757,0.9850384538995663,1,0.19168358,0.30425963
82352.938,CENTRAL MCDOUGALL,1979,RA7,91.519997,0,1.570592178740573,80.0,0.5420701648361874,1.571045977911567,1.064134816985667,1,0.19168358,0.30425963
44982.699,CENTRAL MCDOUGALL,1965,RA8,52.285,0,0.8470233629910844,59.0,0.5884373485347117,1.063128890291738,1.0336830643097,1,0.19168358,0.30425963
57439.445,CENTRAL MCDOUGALL,1969,RA8,62.693001,0,1.069054094981956,58.0,0.5747433680343085,1.120894889844752,0.8129244051464146,1,0.19168358,0.30425963
171626.3,CENTRAL MCDOUGALL,1942,RF1,696.81702,1,1.399216298618705,86.67,0.5348842972037708,1.403570667886067,0.9580982933623832,0,0.19168358,0.30425963
341176.47,CHAPPELLE AREA,2017,RSL,409.21701,1,16.77645449739113,242.4,7.251949537458436,11.68424492932033,12.92989149066771,0,0.0081521738,0.0010190217
268858.13,CHAPPELLE AREA,2012,RPL,322.384,1,17.46074404790744,195.9,7.743437324441797,11.80159446357699,13.89926306985186,0,0.0081521738,0.0010190217
321453.28,CHAPPELLE AREA,2014,RSL,386.892,1,16.71924119524733,220.3,7.07088254564429,11.34646680624705,13.13345112704164,0,0.0081521738,0.0010190217
213840.83,CHAPPELLE AREA,2018,RF5,213.444,1,16.57315498261624,156.5,7.108805209907028,11.62921972973719,12.65952136039934,0,0.0081521738,0.0010190217
240484.42,CHAPPELLE AREA,2015,RF4,264.50201,1,16.79616499468873,176.8,7.237666705591278,11.62679877352808,13.01054589824533,0,0.0081521738,0.0010190217
249826.98,CHAPPELLE AREA,2011,RPL,310.97,1,16.23628052356272,169.61,6.60863572458267,10.97140095093331,12.7051969599016,0,0.0081521738,0.0010190217
248788.92,CHAPPELLE AREA,2017,RF4,262.073,1,16.17496481164218,182.9,6.690569056129463,11.23330110568864,12.38355744020476,0,0.0081521738,0.0010190217
220069.2,CHAPPELLE AREA,2013,RF4,262.401,1,17.39007773915406,148.9,7.659870595016558,11.70090816611405,13.87326706317176,0,0.0081521738,0.0010190217
416609.0,CHAPPELLE AREA,2011,RSL,601.005,1,16.93410789986009,278.7,7.235467306122087,11.4023365971536,13.4213823408585,0,0.0081521738,0.0010190217
273356.41,CHAPPELLE AREA,2011,RPL,428.87299,1,16.23348500386502,185.71,6.614837831920711,10.99029331175633,12.68439582320077,0,0.0081521738,0.0010190217
118339.1,CHAPPELLE AREA,2016,RA7,79.939003,0,17.21065556707096,70.9,7.596454636452958,11.8673597165037,13.45819925817428,1,0.0081521738,0.0010190217
226989.63,CHAPPELLE AREA,2013,RF4,354.436,1,16.6051083236906,154.6,7.014606652065699,11.38399506332731,12.92127354026336,0,0.0081521738,0.0010190217
267128.03,CHAPPELLE AREA,2013,RPL,306.00601,1,16.48509063901068,172.27,6.766657681005785,10.95764820751494,13.10604246422628,0,0.0081521738,0.0010190217
268858.13,CHAPPELLE AREA,2014,RPL,326.59299,1,16.54323561014573,186.21,6.826428838757838,11.01301212097493,13.14879925727599,0,0.0081521738,0.0010190217
313840.84,CHAPPELLE AREA,2015,RSL,386.20001,1,16.96975557375838,202.7,7.225619169980462,11.29593169453053,13.56312952818992,0,0.0081521738,0.0010190217
207266.44,CHAPPELLE AREA,2011,RF5,215.88901,1,17.21451182162257,149.7,7.512084464678471,11.63277734415587,13.65965692485175,0,0.0081521738,0.0010190217
239100.34,CHAPPELLE AREA,2016,RMD,257.95999,1,17.07313967012935,162.0,7.519193490830165,11.88467853362379,13.22447713208673,0,0.0081521738,0.0010190217
244636.67,CHAPPELLE AREA,2016,RF4,262.086,1,16.19668879657134,179.6,6.7277721386386,11.28420865355861,12.37319954694062,0,0.0081521738,0.0010190217
228719.72,CHAPPELLE AREA,2013,RF4,283.83499,1,17.32415932916162,153.8,7.63925795122544,11.77845869557029,13.70813599151169,0,0.0081521738,0.0010190217
252941.17,CHAPPELLE AREA,2018,RPL,274.61099,0,16.76217301288441,149.0,7.309427269341129,11.82235020937174,12.78869894435707,0,0.0081521738,0.0010190217
339792.38,CHAPPELLE AREA,2015,RSL,386.24701,1,16.91342060548983,254.9,7.163304102462805,11.22893671593874,13.53263456388458,0,0.0081521738,0.0010190217
235986.16,CHAPPELLE AREA,2017,RF5,311.57999,1,17.13358063287664,173.1,7.380616249508704,11.40824444802088,13.72071076661466,0,0.0081521738,0.0010190217
246712.8,CHAPPELLE AREA,2019,RF4,280.23999,1,17.31214695510152,187.1,7.580143337065929,11.62799649855177,13.81341156728672,0,0.0081521738,0.0010190217
241522.48,CHAPPELLE AREA,2016,RMD,257.991,1,17.08027746622217,178.8,7.52542024612226,11.88902252514717,13.23202638207965,0,0.0081521738,0.0010190217
342560.56,CHAPPELLE AREA,2019,RSL,369.46701,1,16.43170508832005,274.9,7.054602314392718,11.6748132094607,12.40116155972557,0,0.0081521738,0.0010190217
363321.81,CHAPPELLE AREA,2016,DC1,523.55298,1,17.41964846372389,266.9,7.814204149903109,12.07578773344772,13.61078874684078,0,0.0081521738,0.0010190217
280968.84,CHAPPELLE AREA,2017,RMD,641.85303,1,16.93104788282235,207.2,7.352820189366704,11.70229930762619,13.15775258536364,0,0.0081521738,0.0010190217
574048.44,CHAPPELLE AREA,2018,RSL,626.56299,1,17.42212586797433,371.7,8.035975163262279,12.55266524188195,13.20442217906269,0,0.0081521738,0.0010190217
225951.56,CHAPPELLE AREA,2013,RF5,213.258,1,16.83728969419632,163.6,7.167627280583531,11.39703720596793,13.27582360610946,0,0.0081521738,0.0010190217
337024.22,CHAPPELLE AREA,2017,RSL,386.58899,1,17.06533388563133,248.2,7.418188461390777,11.65661413222925,13.41067732938782,0,0.0081521738,0.0010190217
239100.34,CHAPPELLE AREA,2017,RPL,265.92599,1,16.4974180516724,157.51,6.973005893233585,11.43563035647559,12.70832654150992,0,0.0081521738,0.0010190217
256747.41,CHAPPELLE AREA,2014,RPL,356.79099,0,16.61885354981706,148.6,7.005759532011765,11.34328118083706,12.9782620119887,0,0.0081521738,0.0010190217
249134.95,CHAPPELLE AREA,2019,RF4,277.888,1,17.29294114324322,183.5,7.538192431601535,11.53947523112765,13.85697667110392,0,0.0081521738,0.0010190217
217301.03,CHAPPELLE AREA,2017,RF5,213.66901,1,17.20291160093506,161.2,7.456367942266454,11.48829009176882,13.76089206896017,0,0.0081521738,0.0010190217
311418.69,CHAPPELLE AREA,2018,RMD,351.517,1,17.31703281560239,221.6,7.773191261295437,12.12648112382441,13.40276158590903,0,0.0081521738,0.0010190217
371626.31,CHAPPELLE AREA,2014,RSL,674.92102,1,16.93766368931015,249.1,7.304119898855379,11.57678323609089,13.27756696213032,0,0.0081521738,0.0010190217
362629.75,CHAPPELLE AREA,2015,RSL,407.95599,1,16.68719448171439,258.0,7.036347636335401,11.31193612662054,13.11313126388896,0,0.0081521738,0.0010190217
249134.95,CHAPPELLE AREA,2016,RF4,262.09201,1,16.21580638138456,184.7,6.760508709560171,11.32871450532649,12.36438602959802,0,0.0081521738,0.0010190217
227335.64,CHAPPELLE AREA,2015,RF4,262.48999,1,17.60917657834762,154.8,7.939938979579114,12.07104668775039,13.90714714727387,0,0.0081521738,0.0010190217
232871.97,CHAPPELLE AREA,2013,RF4,262.504,1,16.62781492179637,176.6,7.034486442167234,11.39758732119072,12.94505478696916,0,0.0081521738,0.0010190217
122837.37,CHAPPELLE AREA,2016,RA7,79.939003,0,17.21065556707096,70.5,7.596454636452958,11.8673597165037,13.45819925817428,1,0.0081521738,0.0010190217
262975.78,CHAPPELLE AREA,2011,RPL,372.31,1,17.35426833690511,172.81,7.656436422483354,11.76717653180542,13.76361940560981,0,0.0081521738,0.0010190217
280276.81,CHAPPELLE AREA,2018,RMD,390.61401,0,16.52093436584635,124.9,7.093455871048914,11.65678940470087,12.55472685563022,0,0.0081521738,0.0010190217
252249.14,CHAPPELLE AREA,2011,RF4,262.461,1,16.39600600618152,177.5,6.810279175144782,11.20986744866312,12.74596313407571,0,0.0081521738,0.0010190217
269896.19,CHAPPELLE AREA,2018,RMD,545.00403,1,17.51554043435299,191.6,7.906762298871929,12.15238515765993,13.69662097893005,0,0.0081521738,0.0010190217
342214.53,CHAPPELLE AREA,2014,RSL,369.16199,1,16.13266903960194,264.2,6.372095284493111,10.53161692138992,12.91689266529599,0,0.0081521738,0.0010190217
238754.33,CHAPPELLE AREA,2016,RF5,333.24899,1,17.23178787063886,175.2,7.492687293808553,11.53660500458884,13.76532559787619,0,0.0081521738,0.0010190217
300000.0,CHAPPELLE AREA,2018,RMD,365.90201,1,17.4462172935748,205.6,7.946087158028661,12.33929985777754,13.42509914668363,0,0.0081521738,0.0010190217
219031.14,CHAPPELLE AREA,2012,RF4,248.364,1,16.44704199538459,151.6,6.862129808285461,11.25684876718408,12.78466901688745,0,0.0081521738,0.0010190217
236678.2,CHAPPELLE AREA,2014,RF4,262.48199,1,16.53536182327699,178.5,6.977163038443868,11.39538153062574,12.80229847116653,0,0.0081521738,0.0010190217
326643.59,CHAPPELLE AREA,2019,RSL,366.94299,1,16.47757333255179,253.2,7.088204956254189,11.69246203512692,12.45703500907143,0,0.0081521738,0.0010190217
344982.69,CHAPPELLE AREA,2012,RSL,599.203,1,17.13370943346677,256.7,7.520626586998528,11.80126428796774,13.39317778715971,0,0.0081521738,0.0010190217
223183.39,CHAPPELLE AREA,2013,RF4,262.44,1,16.14550028999233,151.8,6.601639153931004,11.08177607019821,12.46893903056148,0,0.0081521738,0.0010190217
241522.48,CHAPPELLE AREA,2013,RF4,262.578,1,16.51511976771091,185.2,6.936053759544321,11.3304502846332,12.82699758318578,0,0.0081521738,0.0010190217
230795.84,CHAPPELLE AREA,2012,RF5,282.36099,1,16.56991161644125,168.95,6.841882148130778,11.00495265992403,13.19771171219822,0,0.0081521738,0.0010190217
239792.39,CHAPPELLE AREA,2018,RPL,274.61099,0,16.62948467265118,175.37,7.162897853494474,11.67504403591231,12.70791622096811,0,0.0081521738,0.0010190217
254325.27,CHAPPELLE AREA,2016,RPL,290.647,0,16.62416565764013,187.81,7.129846397377256,11.6126484625946,12.75327195814528,0,0.0081521738,0.0010190217
254671.28,CHAPPELLE AREA,2015,RPL,304.42801,0,16.24329098355217,150.3,6.489300566356529,10.6465966233748,12.99613322623974,0,0.0081521738,0.0010190217
314878.91,CHAPPELLE AREA,2015,RMD,328.70001,1,17.29884371890571,218.7,7.747629152506304,12.09350801867967,13.40230902043209,0,0.0081521738,0.0010190217
231833.91,CHAPPELLE AREA,2015,RMD,297.92899,0,17.27756521094598,124.4,7.792097172608399,12.21832259966976,13.26084327036396,0,0.0081521738,0.0010190217
226297.58,CHAPPELLE AREA,2017,RF4,277.77301,1,16.16399173190393,151.6,6.671777123772126,11.20744892135256,12.38893078371659,0,0.0081521738,0.0010190217
215224.91,CHAPPELLE AREA,2016,RF5,229.631,1,17.21279229692792,165.41,7.675137980091613,12.04652061363952,13.30604045867599,0,0.0081521738,0.0010190217
231141.88,CHAPPELLE AREA,2017,RF5,301.41299,1,16.89686700005803,174.4,7.218513856902001,11.42726939544067,13.34383065435279,0,0.0081521738,0.0010190217
205882.36,CHAPPELLE AREA,2017,RF5,212.39301,0,17.30718509800593,126.5,7.844206467826333,12.29245751111002,13.24422549695103,0,0.0081521738,0.0010190217
733218.0,CHAPPELLE AREA,2017,RSL,1442.752,1,17.39478782956748,504.5,8.034364415352453,12.57814737034412,13.13952910935681,0,0.0081521738,0.0010190217
282352.94,CHAPPELLE AREA,2014,RPL,302.64499,1,17.45143799770659,188.01,7.785713573338652,11.94327877396822,13.76863041043222,0,0.0081521738,0.0010190217
320069.22,CHAPPELLE AREA,2013,RSL,389.505,1,17.04844484966716,219.3,7.427856494963009,11.70702839362521,13.33972551429491,0,0.0081521738,0.0010190217
217647.06,CHAPPELLE AREA,2017,RF5,283.384,1,16.85870186637702,158.9,7.177241744049763,11.38538202374236,13.3200291505026,0,0.0081521738,0.0010190217
237370.25,CHAPPELLE AREA,2015,RF4,296.67899,1,17.56858074559842,167.9,7.912446350500681,12.07210951987699,13.84364019885925,0,0.0081521738,0.0010190217
369204.16,CHAPPELLE AREA,2015,RSL,617.25,1,16.84426246315423,259.9,7.188790437742763,11.43933204435225,13.24978718863355,0,0.0081521738,0.0010190217
230795.84,CHAPPELLE AREA,2016,RF4,356.022,1,16.81224925099515,157.7,7.218421660451027,11.56027079129027,13.09362733492881,0,0.0081521738,0.0010190217
228027.69,CHAPPELLE AREA,2017,RMD,273.42899,1,17.17611605911798,168.8,7.597628571818632,11.92090364025061,13.35656076052265,0,0.0081521738,0.0010190217
266782.0,CHAPPELLE AREA,2012,RPL,453.746,1,16.59755609375322,183.09,6.996490754691755,11.35274928828723,12.93661031632473,0,0.0081521738,0.0010190217
254671.28,CHAPPELLE AREA,2014,RPL,317.767,0,16.24972957316348,149.0,6.499191629503838,10.66219878613569,12.99404033834217,0,0.0081521738,0.0010190217
360207.63,CHAPPELLE AREA,2014,RSL,532.56897,1,16.0536608840128,269.8,6.489052067146201,10.95549028373077,12.43687544311053,0,0.0081521738,0.0010190217
305536.34,CHAPPELLE AREA,2017,RSL,366.17599,1,16.8385655724995,204.0,7.329915603415288,11.77401711258828,12.94998131263751,0,0.0081521738,0.0010190217
249826.98,CHAPPELLE AREA,2017,RMD,329.08401,1,17.49315629980617,179.5,7.887331116875231,12.14042144567818,13.67198580452685,0,0.0081521738,0.0010190217
312802.78,CHAPPELLE AREA,2016,RMD,428.24399,1,17.02919805387904,217.0,7.438375547149492,11.76071952543493,13.26238969581766,0,0.0081521738,0.0010190217
352595.16,CHAPPELLE AREA,2013,RSL,407.87799,1,16.93062855145893,253.2,7.275292884058034,11.51626408026402,13.31936376621264,0,0.0081521738,0.0010190217
252595.16,CHAPPELLE AREA,2018,RPL,274.61099,0,16.66456744728519,185.81,7.201699961121606,11.71409944794242,12.72910120126581,0,0.0081521738,0.0010190217
290311.41,CHAPPELLE AREA,2018,RMD,315.776,1,17.07099839285442,204.0,7.530780845431984,11.91347338958666,13.19617014839093,0,0.0081521738,0.0010190217
197923.88,CHAPPELLE AREA,2011,RF5,213.26401,1,17.19277128422376,140.4,7.494708469160578,11.62675193938278,13.63133739159957,0,0.0081521738,0.0010190217
225259.52,CHAPPELLE AREA,2011,RF5,283.23801,1,16.75129813112589,163.7,7.07431997818698,11.30214402504187,13.22294624031507,0,0.0081521738,0.0010190217
242214.53,CHAPPELLE AREA,2017,RMD,417.009,1,17.50329816189452,159.4,7.895373730820513,12.14387338829155,13.68474444733087,0,0.0081521738,0.0010190217
298961.94,CHAPPELLE AREA,2015,RSL,435.492,1,16.09332681292487,213.7,6.343652356454662,10.52930680641907,12.85972680856654,0,0.0081521738,0.0010190217
119723.18,CHAPPELLE AREA,2016,RA7,81.586998,0,17.21065556707096,72.1,7.596454636452958,11.8673597165037,13.45819925817428,1,0.0081521738,0.0010190217
228027.69,CHAPPELLE AREA,2012,RF4,397.70599,1,17.29498045707934,148.5,7.571785617437184,11.6402218719408,13.77694478666227,0,0.0081521738,0.0010190217
246366.78,CHAPPELLE AREA,2015,RF4,273.647,1,16.73110197121686,179.5,7.168707667350906,11.56005166978652,12.96612048686981,0,0.0081521738,0.0010190217
229065.75,CHAPPELLE AREA,2016,RF5,240.459,1,17.21519662400012,167.4,7.640900345323696,11.96564129630559,13.37991712828679,0,0.0081521738,0.0010190217
331833.91,CHAPPELLE AREA,2018,DC1,343.96799,1,16.36748368897208,258.1,6.939879214773803,11.51918685118955,12.43494884039638,0,0.0081521738,0.0010190217
263321.81,CHAPPELLE AREA,2014,RPL,302.263,1,17.43441490394885,170.71,7.758860987455002,11.90083788978378,13.77719549103298,0,0.0081521738,0.0010190217
350865.06,CHAPPELLE AREA,2013,RSL,385.97601,1,16.82208665781794,273.1,7.127908526956103,11.31912436408208,13.31991378048027,0,0.0081521738,0.0010190217
278546.72,CHAPPELLE AREA,2014,RPL,469.784,1,17.37294332642155,179.51,7.665644977466469,11.75547640642635,13.80194479139951,0,0.0081521738,0.0010190217
218685.13,CHAPPELLE AREA,2017,RF5,214.293,1,17.20977441518719,163.5,7.746178546088388,12.20311826442493,13.16646790964779,0,0.0081521738,0.0010190217
367820.06,CHAPPELLE AREA,2011,RSL,447.827,1,16.80806973221063,237.2,7.100283735394888,11.26775763724648,13.3408562599759,0,0.0081521738,0.0010190217
222145.33,CHAPPELLE AREA,2018,RMD,192.965,1,16.58195817782171,160.9,7.138179805973775,11.67887460128839,12.63061893427254,0,0.0081521738,0.0010190217
132871.97,CHARLESWORTH,2008,RA7,152.34,0,13.61591705017642,82.7,6.189645646748807,3.511201172891798,13.55078958219846,1,0.01956425,0.0053357049
290311.41,CHARLESWORTH,2007,RSL,380.66501,1,13.75783967041073,158.6,6.412180153057049,3.575750949533027,13.70237379726712,0,0.01956425,0.0053357049
290311.41,CHARLESWORTH,2009,RSL,369.26001,1,13.3851624784545,192.0,6.550255020564935,3.035274625259345,13.36380337537681,0,0.01956425,0.0053357049
332525.94,CHARLESWORTH,2009,RSL,511.17401,1,13.36295349621927,238.7,6.691798067851186,2.959232980533985,13.35430681021501,0,0.01956425,0.0053357049
326297.56,CHARLESWORTH,2007,RSL,389.896,1,13.70974600625351,210.8,6.349558806561098,3.545652243286677,13.65208852384091,0,0.01956425,0.0053357049
212802.77,CHARLESWORTH,2007,RF4,323.64499,1,13.89018180009464,128.5,6.524045828398379,3.692704230543502,13.83561474013354,0,0.01956425,0.0053357049
266436.0,CHARLESWORTH,2019,RMD,338.952,0,14.24356215755983,191.51,8.174226777473528,3.756363986073193,14.30191501569329,0,0.01956425,0.0053357049
368858.13,CHARLESWORTH,2007,RSL,446.85901,1,13.27993298344246,261.8,5.881942360604908,3.2480844930019,13.21000341307837,0,0.01956425,0.0053357049
345674.75,CHARLESWORTH,2012,RSL,363.77399,1,13.62531702717738,257.5,7.050001390543187,3.171587104822231,13.6302876197277,0,0.01956425,0.0053357049
316262.97,CHARLESWORTH,2009,RSL,390.13699,1,13.32012922222714,227.7,6.454465400123385,2.993068923189746,13.29479056342088,0,0.01956425,0.0053357049
291349.47,CHARLESWORTH,2006,RPL,347.095,1,13.1941660646273,199.81,6.046346946454175,3.033135471306599,13.14293698548793,0,0.01956425,0.0053357049
294463.66,CHARLESWORTH,2016,RMD,269.517,1,14.57440536191848,190.4,8.49213479703262,4.094638427185833,14.63811718373122,0,0.01956425,0.0053357049
344982.69,CHARLESWORTH,2012,RSL,393.56699,1,13.84787403125605,262.0,6.713692058496355,3.547841152297489,13.8118863389595,0,0.01956425,0.0053357049
232179.94,CHARLESWORTH,2017,RMD,260.91501,0,14.66205203312002,181.21,8.702648745090912,4.20402879864444,14.73715972804731,0,0.01956425,0.0053357049
249826.98,CHARLESWORTH,2017,RMD,262.13101,1,14.72843803839908,181.2,8.7318518028958,4.266358783239985,14.80181557968115,0,0.01956425,0.0053357049
330795.84,CHARLESWORTH,2011,RSL,363.82199,1,13.61807402884195,251.7,7.030766207294606,3.167452926826887,13.62192031436638,0,0.01956425,0.0053357049
228027.69,CHARLESWORTH,2007,RPL,325.31201,1,13.24110980306438,139.91,6.069649674093213,3.081407842649839,13.18902206525483,0,0.01956425,0.0053357049
331141.88,CHARLESWORTH,2007,RSL,422.802,1,13.79098914763052,245.0,6.561496017629063,3.543583728053092,13.74591732785492,0,0.01956425,0.0053357049
276816.59,CHARLESWORTH,2007,RSL,415.569,1,13.77866826248447,185.6,6.448011836343362,3.584406857509281,13.72488074899277,0,0.01956425,0.0053357049
378200.69,CHARLESWORTH,2007,RSL,736.30499,1,13.4719670645218,246.8,6.099101951831455,3.371081286183025,13.40830474281909,0,0.01956425,0.0053357049
212802.77,CHARLESWORTH,2010,RF4,262.522,1,13.26443002688851,136.3,6.439887320027094,2.930021672395588,13.24112857248156,0,0.01956425,0.0053357049
121799.3,CHARLESWORTH,2009,RA7,152.34,0,13.61591705017642,71.4,6.189645646748807,3.511201172891798,13.55078958219846,1,0.01956425,0.0053357049
5536.332,CHARLESWORTH,2014,RA7,16.697001,0,13.95231549895242,15.9,6.805137078436042,3.642171685395356,13.91732903199537,0,0.01956425,0.0053357049
267128.03,CHARLESWORTH,2009,RPL,324.67499,1,13.29060026572234,196.51,6.231940735288588,3.058318111542628,13.24888035639572,0,0.01956425,0.0053357049
138062.28,CHARLESWORTH,2014,RA7,72.750999,0,13.95231549895242,77.8,6.805137078436042,3.642171685395356,13.91732903199537,1,0.01956425,0.0053357049
125605.54,CHARLESWORTH,2014,RA7,70.365997,0,13.95231549895242,76.0,6.805137078436042,3.642171685395356,13.91732903199537,1,0.01956425,0.0053357049
292733.56,CHARLESWORTH,2012,RSL,363.85901,1,13.82130040622822,206.2,6.812852494789736,3.474653538906644,13.79517692036899,0,0.01956425,0.0053357049
272318.34,CHARLESWORTH,2009,RPL,325.34601,1,13.31777455519364,192.09,6.383741021303556,3.020495013317802,13.28683266328134,0,0.01956425,0.0053357049
322491.34,CHARLESWORTH,2017,RMD,389.39999,1,14.30978845151724,236.6,8.193378440114058,3.819616460848919,14.36570893504024,0,0.01956425,0.0053357049
467128.03,CHARLESWORTH,2018,RMD,604.52899,1,14.4212270226895,301.3,8.13066879787801,3.922386200397452,14.46538637947108,0,0.01956425,0.0053357049
318685.13,CHARLESWORTH,2014,RSL,384.87601,1,13.723407071395,222.6,6.727249183977146,3.38559607563601,13.69626788759257,0,0.01956425,0.0053357049
328027.69,CHARLESWORTH,2017,RMD,403.76199,1,14.36445908028376,230.9,8.23003370662549,3.873868710324895,14.42001235683201,0,0.01956425,0.0053357049
235294.13,CHARLESWORTH,2016,RMD,299.97699,1,14.46553939859077,160.2,8.29580191107875,3.974009848638565,14.52021882880823,0,0.01956425,0.0053357049
158131.48,CHARLESWORTH,2014,RF5,241.77499,1,13.0781257276437,114.2,5.704396771779671,3.094284838058431,13.00562615590772,1,0.01956425,0.0053357049
307958.47,CHARLESWORTH,2006,RSL,444.922,1,13.17115623286339,174.1,5.833316672597361,3.133050185245227,13.10376655692511,0,0.01956425,0.0053357049
317647.06,CHARLESWORTH,2014,RPL,358.76801,1,13.67339257841005,236.2,6.834925060237214,3.285773756626098,13.65810059142721,0,0.01956425,0.0053357049
230103.81,CHARLESWORTH,2014,RF4,262.02701,1,13.68372215211956,162.9,6.731066617836007,3.334870834041251,13.65931857107271,0,0.01956425,0.0053357049
238408.3,CHARLESWORTH,2016,RMD,286.82001,1,14.47232474481476,158.7,8.298487507449062,3.980591826642055,14.52680571195883,0,0.01956425,0.0053357049
242214.53,CHARLESWORTH,2007,RPL,325.37201,1,13.19558496334305,165.11,6.077617255090211,3.017376893310036,13.14683138927574,0,0.01956425,0.0053357049
134256.06,CHARLESWORTH,2014,RA7,72.750999,0,13.95231549895242,77.9,6.805137078436042,3.642171685395356,13.91732903199537,1,0.01956425,0.0053357049
265397.94,CHARLESWORTH,2009,RPL,324.67899,1,13.28206021000364,178.41,6.227777066372172,3.049441441449773,13.24050273480136,0,0.01956425,0.0053357049
275086.5,CHARLESWORTH,2017,RMD,327.98901,1,14.61332953457121,178.6,8.529778061023123,4.134509387739817,14.67766561763168,0,0.01956425,0.0053357049
201730.11,CHARLESWORTH,2013,RA7,228.3298,1,13.58115322835473,147.9,6.66784546462589,3.231962547422974,13.55777002998017,1,0.01956425,0.0053357049
212456.75,CHARLESWORTH,2006,RF4,262.345,1,13.11118870492082,132.9,5.969353801663083,2.968983244397353,13.05851082379184,0,0.01956425,0.0053357049
124221.45,CHARLESWORTH,2009,RA7,152.34,0,13.61591705017642,71.4,6.189645646748807,3.511201172891798,13.55078958219846,1,0.01956425,0.0053357049
184083.05,CHARLESWORTH,2012,RA7,204.0394,1,13.58115322835473,156.2,6.66784546462589,3.231962547422974,13.55777002998017,0,0.01956425,0.0053357049
255709.34,CHARLESWORTH,2018,RMD,296.586,1,14.33555753911774,192.1,8.169946734593127,3.84192122647638,14.3880621469388,0,0.01956425,0.0053357049
341522.5,CHARLESWORTH,2009,RSL,458.612,1,13.54297651719517,251.6,6.310563199626825,3.345764969553983,13.4925170708253,0,0.01956425,0.0053357049
296193.78,CHARLESWORTH,2011,RSL,411.23901,1,13.35314818388903,211.0,6.496524283441486,3.016877708607955,13.32929929200607,0,0.01956425,0.0053357049
267474.06,CHARLESWORTH,2019,RMD,301.58401,1,14.09324095494637,207.1,8.027557369381665,3.602762258709173,14.14884825240334,0,0.01956425,0.0053357049
240830.45,CHARLESWORTH,2009,RPL,325.371,0,13.2182377732039,124.2,6.158261144566248,3.00311487511648,13.17474593285973,0,0.01956425,0.0053357049
184429.06,CHARLESWORTH,2013,RA7,201.61,1,13.58115322835473,156.0,6.66784546462589,3.231962547422974,13.55777002998017,1,0.01956425,0.0053357049
